1741594144.5139346,0
1741594144.6182406,0
1741594144.7211175,7
1741594144.8241963,11
1741594144.926729,12
1741594145.0296369,12
1741594145.1321084,12
1741594145.2345717,13
1741594145.3371356,13
1741594145.4396653,14
1741594145.54237,13
1741594145.6448445,13
1741594145.7472963,12
1741594145.84986,6
1741594145.9520452,9
1741594146.0542176,12
1741594146.1565049,13
1741594146.2587714,13
1741594146.3611395,13
1741594146.4634154,12
1741594146.565756,12
1741594146.668641,13
1741594146.7710874,13
1741594146.8736014,10
1741594146.975833,10
1741594147.0780327,12
1741594147.1806178,10
1741594147.2827415,10
1741594147.3851418,10
1741594147.487253,9
1741594147.59009,10
1741594147.6923227,11
1741594147.7945251,10
1741594147.8966718,18
1741594147.9991364,15
1741594148.1015928,18
1741594148.2038264,20
1741594148.30602,24
1741594148.408727,26
1741594148.5112672,28
1741594148.6135397,30
1741594148.715813,32
1741594148.8182366,33
1741594148.9205904,35
1741594149.0232444,36
1741594149.1258447,37
1741594149.2282968,37
1741594149.330703,38
1741594149.4329827,37
1741594149.53541,37
1741594149.6375015,37
1741594149.7404335,38
1741594149.8426383,37
1741594149.9448206,37
1741594150.0470517,37
1741594150.1495304,39
1741594150.2518687,39
1741594150.3541348,39
1741594150.4565337,40
1741594150.5587673,38
1741594150.6610568,38
1741594150.7634666,37
1741594150.865614,33
1741594150.9678574,30
1741594151.070609,30
1741594151.1729298,40
1741594151.2753756,40
1741594151.3777008,35
1741594151.4806454,31
1741594151.5829523,27
1741594151.6854625,17
1741594151.7878115,11
1741594151.8901124,9
1741594151.9924955,9
1741594152.094842,4
1741594152.1973922,1
1741594152.2998111,0
1741594152.4020889,3
1741594152.5047524,6
1741594152.6071718,5
1741594152.7096078,5
1741594152.8119984,8
1741594152.9143634,9
1741594153.0167475,10
1741594153.1190054,11
1741594153.2213817,12
1741594153.323913,12
1741594153.426413,11
1741594153.5289006,11
1741594153.6312406,11
1741594153.7336166,11
1741594153.8360028,11
1741594153.938342,11
1741594154.040759,9
1741594154.14319,8
1741594154.2461236,9
1741594154.3485284,9
1741594154.4507728,9
1741594154.55312,8
1741594154.6555617,9
1741594154.7579908,8
1741594154.8602939,9
1741594154.962732,16
1741594155.0650246,14
1741594155.1673584,19
1741594155.2698724,19
1741594155.3723853,24
1741594155.4752333,27
1741594155.5775182,27
1741594155.6804202,28
1741594155.7831652,30
1741594155.8857899,31
1741594155.9880493,32
1741594156.0903559,32
1741594156.1929479,33
1741594156.2953815,33
1741594156.3978312,33
1741594156.5005915,34
1741594156.603614,33
1741594156.706135,34
1741594156.808705,34
1741594156.91163,35
1741594157.0140402,33
1741594157.1163604,34
1741594157.2188766,35
1741594157.321346,34
1741594157.4235187,35
1741594157.5278919,35
1741594157.630313,33
1741594157.7327275,33
1741594157.8351762,34
1741594157.937918,34
1741594158.0404067,34
1741594158.1426466,29
1741594158.2453601,26
1741594158.3477635,24
1741594158.4501169,29
1741594158.5523345,24
1741594158.6550832,18
1741594158.7574313,16
1741594158.8597193,14
1741594158.9624119,13
1741594159.064727,7
1741594159.1670153,9
1741594159.2691267,8
1741594159.3715262,7
1741594159.4741437,10
1741594159.5763452,7
1741594159.6788054,8
1741594159.780894,8
1741594159.8831742,10
1741594159.9857292,9
1741594160.088115,8
1741594160.190521,9
1741594160.2929933,10
1741594160.3953004,10
1741594160.4976401,11
1741594160.599904,11
1741594160.7024245,9
1741594160.8051453,10
1741594160.907593,8
1741594161.009964,9
1741594161.1123788,10
1741594161.2147806,8
1741594161.3173892,9
1741594161.4197912,9
1741594161.5221128,8
1741594161.6243637,11
1741594161.7269976,8
1741594161.8296607,9
1741594161.9327414,9
1741594162.0350313,8
1741594162.137385,17
1741594162.2397928,17
1741594162.3428001,16
1741594162.4454224,13
1741594162.5480058,16
1741594162.6507626,23
1741594162.7533035,34
1741594162.8558881,36
1741594162.9583738,40
1741594163.0607758,43
1741594163.1631749,46
1741594163.2655838,50
1741594163.3684216,48
1741594163.47073,49
1741594163.5732841,50
1741594163.6756067,49
1741594163.7777352,48
1741594163.8801372,50
1741594163.982688,49
1741594164.0854,49
1741594164.187721,48
1741594164.2901168,50
1741594164.3927705,49
1741594164.4951885,49
1741594164.59766,48
1741594164.700587,48
1741594164.8030708,48
1741594164.9057014,48
1741594165.008075,46
1741594165.1110232,48
1741594165.213363,49
1741594165.3157077,49
1741594165.418324,47
1741594165.5207736,46
1741594165.6231463,49
1741594165.7254841,50
1741594165.8281112,50
1741594165.9304798,49
1741594166.032905,48
1741594166.135317,49
1741594166.2379186,50
1741594166.3403645,49
1741594166.4431405,46
1741594166.5456445,47
1741594166.6480742,47
1741594166.750436,47
1741594166.8530087,43
1741594166.9555318,39
1741594167.0576937,43
1741594167.1602802,42
1741594167.2626705,41
1741594167.3651583,39
1741594167.4676375,40
1741594167.5699387,39
1741594167.67251,37
1741594167.7749553,35
1741594167.8770196,33
1741594167.979503,36
1741594168.0817976,35
1741594168.1848419,28
1741594168.287313,22
1741594168.3895843,22
1741594168.4918969,22
1741594168.5943785,20
1741594168.696566,20
1741594168.7988253,19
1741594168.901076,19
1741594169.0036263,18
1741594169.106038,19
1741594169.2085173,21
1741594169.3108437,22
1741594169.4130816,24
1741594169.5156283,26
1741594169.6179895,20
1741594169.720348,17
1741594169.8228054,17
1741594169.9253998,16
1741594170.0277712,16
1741594170.1303244,15
1741594170.2326243,16
1741594170.3349624,17
1741594170.4374568,16
1741594170.5400074,17
1741594170.6424375,18
1741594170.7447016,20
1741594170.8471713,27
1741594170.9495676,31
1741594171.0523314,34
1741594171.1546931,36
1741594171.25733,38
1741594171.359864,34
1741594171.4621851,33
1741594171.5644977,39
1741594171.666935,46
1741594171.7693894,49
1741594171.871728,50
1741594171.974116,49
1741594172.0764093,49
1741594172.1789248,50
1741594172.2810512,48
1741594172.383703,49
1741594172.486221,48
1741594172.5885592,46
1741594172.6909811,43
1741594172.7937396,42
1741594172.8962224,39
1741594172.998516,36
1741594173.1010277,30
1741594173.2035303,26
1741594173.306025,24
1741594173.4082143,24
1741594173.5103903,26
1741594173.6128283,33
1741594173.7153692,44
1741594173.8178823,50
1741594173.9201608,49
1741594174.0226243,50
1741594174.1250548,49
1741594174.227743,49
1741594174.3301802,50
1741594174.433152,49
1741594174.5356488,48
1741594174.6379852,47
1741594174.7404099,47
1741594174.8428257,49
1741594174.9451861,50
1741594175.0475714,49
1741594175.1503906,48
1741594175.2531471,50
1741594175.3558316,47
1741594175.4581864,49
1741594175.560712,49
1741594175.6636639,49
1741594175.766023,50
1741594175.868493,50
1741594175.9707198,50
1741594176.0737221,48
1741594176.1760974,48
1741594176.2785285,49
