1741592323.1099205,0
1741592323.2121856,0
1741592323.3148086,7
1741592323.4173045,11
1741592323.5196888,12
1741592323.621993,12
1741592323.7247415,12
1741592323.8272288,12
1741592323.9296305,15
1741592324.0322793,16
1741592324.134898,14
1741592324.2372785,15
1741592324.3395443,14
1741592324.4417968,6
1741592324.5438375,8
1741592324.646344,12
1741592324.7487173,13
1741592324.8512998,13
1741592324.9538844,12
1741592325.0561588,13
1741592325.1588683,12
1741592325.26116,12
1741592325.3640041,11
1741592325.4663856,11
1741592325.5688593,10
1741592325.671574,10
1741592325.774462,10
1741592325.8774495,8
1741592325.9798613,11
1741592326.0822718,8
1741592326.1844301,9
1741592326.2867908,12
1741592326.389123,8
1741592326.491703,16
1741592326.5942335,15
1741592326.6971118,21
1741592326.799418,20
1741592326.9017692,24
1741592327.0076487,28
1741592327.1100068,28
1741592327.2129269,29
1741592327.3151932,31
1741592327.4175282,34
1741592327.5216982,33
1741592327.6248214,35
1741592327.727189,36
1741592327.8296776,35
1741592327.9321566,36
1741592328.0347512,35
1741592328.1374226,35
1741592328.2398906,37
1741592328.3424644,38
1741592328.4452455,37
1741592328.5477285,36
1741592328.650231,38
1741592328.752733,36
1741592328.8555312,37
1741592328.9579527,36
1741592329.0604014,37
1741592329.1627269,38
1741592329.2662866,37
1741592329.3688123,37
1741592329.4710605,37
1741592329.573489,37
1741592329.676145,36
1741592329.778496,33
1741592329.8808572,30
1741592329.9833367,31
1741592330.0854945,29
1741592330.1876068,21
1741592330.290009,12
1741592330.3923292,12
1741592330.4947808,10
1741592330.5971234,10
1741592330.699408,10
1741592330.8019133,9
1741592330.9044447,8
1741592331.007393,8
1741592331.1096778,10
1741592331.212163,9
1741592331.3142283,8
1741592331.4171793,8
1741592331.5194678,7
1741592331.6218276,10
1741592331.7243578,8
1741592331.8267636,8
1741592331.9294558,8
1741592332.0315378,8
1741592332.1339548,8
1741592332.2361314,9
1741592332.338435,8
1741592332.4409351,8
1741592332.5434859,8
1741592332.6458306,8
1741592332.7482073,9
1741592332.8506594,8
1741592332.953093,8
1741592333.0555806,8
1741592333.157815,8
1741592333.2602816,8
1741592333.3625462,6
1741592333.4650145,7
1741592333.567407,11
1741592333.6700304,11
1741592333.7725642,12
1741592333.8751245,18
1741592333.9773972,21
1741592334.0797176,19
